isolabel_ext,synonym
CO-ANT-SantaFeAntioquia,co-a-sfa
CO-ANT-SantaFeAntioquia,co;ant;santa.fe.antioquia
CO-ANT-SantaFeAntioquia,co-a-santafeantioquia
CO-ANT-SantaFeAntioquia,co-5042
CO-ANT-SantaFeAntioquia,co;antioquia;santa.fe.antioquia
CO-ANT-SantaRosaOsos,co-santarosaosos
CO-ANT-SantaRosaOsos,co-a-santarosaosos
CO-ANT-SantaRosaOsos,co;antioquia;santa.rosa.osos
CO-ANT-SantaRosaOsos,co;ant;santa.rosa.osos
CO-ANT-SantaRosaOsos,co-5686
CO-ANT-SantaRosaOsos,co-a-sro
CO-ANT-SantoDomingo,co-a-sdg
CO-ANT-SantoDomingo,co;ant;santo.domingo
CO-ANT-SantoDomingo,co-5690
CO-ANT-SantoDomingo,co-a-santodomingo
CO-ANT-SantoDomingo,co-santodomingo
CO-ANT-SantoDomingo,co;antioquia;santo.domingo
CO-ANT-Segovia,co-segovia
CO-ANT-Segovia,co;antioquia;segovia
CO-ANT-Segovia,co-5736
CO-ANT-Segovia,co-a-segovia
CO-ANT-Segovia,co;ant;segovia
CO-ANT-Segovia,co-a-seg
CO-ANT-Sonson,co-a-sos
CO-ANT-Sonson,co-a-sonson
CO-ANT-Sonson,co-5756
CO-ANT-Sonson,co-sonson
CO-ANT-Sonson,co;ant;sonson
CO-ANT-Sonson,co;antioquia;sonson
CO-ANT-Sopetran,co-5761
CO-ANT-Sopetran,co-a-sot
CO-ANT-Sopetran,co;ant;sopetran
CO-ANT-Sopetran,co-sopetran
CO-ANT-Sopetran,co-a-sopetran
CO-ANT-Sopetran,co;antioquia;sopetran
CO-ANT-Tamesis,co;ant;tamesis
CO-ANT-Tamesis,co-5789
CO-ANT-Tamesis,co-a-tamesis
CO-ANT-Tamesis,co-a-tam
CO-ANT-Tamesis,co-tamesis
CO-ANT-Tamesis,co;antioquia;tamesis
CO-ANT-Taraza,co-a-taraza
CO-ANT-Taraza,co;ant;taraza
CO-ANT-Taraza,co;antioquia;taraza
CO-ANT-Taraza,co-5790
CO-ANT-Taraza,co-taraza
CO-ANT-Taraza,co-a-taz
CO-ANT-Tarso,co;antioquia;tarso
CO-ANT-Tarso,co-5792
CO-ANT-Tarso,co;ant;tarso
CO-ANT-Tarso,co-a-tar
CO-ANT-Tarso,co-a-tarso
CO-ANT-Tarso,co-tarso
CO-ANT-Titiribi,co-a-tit
CO-ANT-Titiribi,co-titiribi
CO-ANT-Titiribi,co;antioquia;titiribi
CO-ANT-Titiribi,co;ant;titiribi
CO-ANT-Titiribi,co-a-titiribi
CO-ANT-Titiribi,co-5809
CO-ANT-Toledo,co-a-toledo
CO-ANT-Toledo,co;antioquia;toledo
CO-ANT-Toledo,co-5819
CO-ANT-Toledo,co;ant;toledo
CO-ANT-Toledo,co-a-tod
CO-ANT-Turbo,co;ant;turbo
CO-ANT-Turbo,co-a-turbo
CO-ANT-Turbo,co;antioquia;turbo
CO-ANT-Turbo,co-turbo
CO-ANT-Turbo,co-5837
CO-ANT-Turbo,co-a-tur
CO-ANT-Uramita,co;antioquia;uramita
CO-ANT-Uramita,co-uramita
CO-ANT-Uramita,co-5842
CO-ANT-Uramita,co-a-uramita
CO-ANT-Uramita,co;ant;uramita
CO-ANT-Uramita,co-a-ura
CO-ANT-Urrao,co-5847
CO-ANT-Urrao,co-a-urrao
CO-ANT-Urrao,co-a-urr
CO-ANT-Urrao,co;ant;urrao
CO-ANT-Urrao,co-urrao
CO-ANT-Urrao,co;antioquia;urrao
CO-ANT-Valdivia,co-valdivia
CO-ANT-Valdivia,co;ant;valdivia
CO-ANT-Valdivia,co;antioquia;valdivia
CO-ANT-Valdivia,co-5854
CO-ANT-Valdivia,co-a-valdivia
CO-ANT-Valparaiso,co-a-valparaiso
CO-ANT-Valparaiso,co;ant;valparaiso
CO-ANT-Valparaiso,co-a-vap
CO-ANT-Valparaiso,co;antioquia;valparaiso
CO-ANT-Valparaiso,co-5856
CO-ANT-Vegachi,co-a-veg
CO-ANT-Vegachi,co-a-vegachi
CO-ANT-Vegachi,co-vegachi
CO-ANT-Vegachi,co;antioquia;vegachi
CO-ANT-Vegachi,co;ant;vegachi
CO-ANT-Vegachi,co-5858
CO-ANT-Venecia,co-a-venecia
CO-ANT-Venecia,co-5861
CO-ANT-Venecia,co;ant;venecia
CO-ANT-Venecia,co-a-ven
CO-ANT-Venecia,co;antioquia;venecia
CO-ANT-VigiaFuerte,co-a-vdf
CO-ANT-VigiaFuerte,co-a-vigiafuerte
CO-ANT-VigiaFuerte,co-vigiafuerte
CO-ANT-VigiaFuerte,co-5873
CO-ANT-VigiaFuerte,co;antioquia;vigia.fuerte
CO-ANT-VigiaFuerte,co;ant;vigia.fuerte
CO-ANT-Yali,co;antioquia;yali
CO-ANT-Yali,co-5885
CO-ANT-Yali,co-yali
CO-ANT-Yali,co-a-yali
CO-ANT-Yali,co;ant;yali
CO-ANT-Yali,co-a-yai
CO-ANT-Yarumal,co-5887
CO-ANT-Yarumal,co-a-yum
CO-ANT-Yarumal,co-yarumal
CO-ANT-Yarumal,co-a-yarumal
CO-ANT-Yarumal,co;ant;yarumal
CO-ANT-Yarumal,co;antioquia;yarumal
CO-ANT-Yolombo,co;ant;yolombo
CO-ANT-Yolombo,co-5890
CO-ANT-Yolombo,co-a-ymo
CO-ANT-Yolombo,co;antioquia;yolombo
CO-ANT-Yolombo,co-a-yolombo
CO-ANT-Yolombo,co-yolombo
CO-ANT-Yondo,co-a-yondo
CO-ANT-Yondo,co-5893
CO-ANT-Yondo,co;antioquia;yondo
CO-ANT-Yondo,co-a-ydo
CO-ANT-Yondo,co;ant;yondo
CO-ANT-Yondo,co-yondo
CO-ANT-Zaragoza,co-a-zaragoza
CO-ANT-Zaragoza,co;antioquia;zaragoza
CO-ANT-Zaragoza,co-a-zga
CO-ANT-Zaragoza,co;ant;zaragoza
CO-ANT-Zaragoza,co-5895
CO-ANT-Zaragoza,co-zaragoza
CO-ARA,co;arauca
CO-ARA,co;ara
CO-ARA-Arauca,co-a-arauca
CO-ARA-Arauca,co;arauca;arauca
CO-ARA-Arauca,co-81001
CO-ARA-Arauca,co-a-aua
CO-ARA-Arauca,co-arauca
CO-ARA-Arauca,co;ara;arauca
CO-ARA-Arauquita,co-arauquita
CO-ARA-Arauquita,co-a-aqa
CO-ARA-Arauquita,co;arauca;arauquita
CO-ARA-Arauquita,co-a-arauquita
CO-ARA-Arauquita,co-81065
CO-ARA-Arauquita,co;ara;arauquita
CO-ARA-CravoNorte,co-a-cravonorte
CO-ARA-CravoNorte,co-81220
CO-ARA-CravoNorte,co-a-cne
CO-ARA-CravoNorte,co-cravonorte
CO-ARA-CravoNorte,co;ara;cravo.norte
CO-ARA-CravoNorte,co;arauca;cravo.norte
CO-ARA-Fortul,co;ara;fortul
CO-ARA-Fortul,co-81300
CO-ARA-Fortul,co;arauca;fortul
CO-ARA-Fortul,co-a-fortul
CO-ARA-Fortul,co-fortul
CO-ARA-Fortul,co-a-ftl
CO-ARA-PuertoRondon,co;arauca;puerto.rondon
CO-ARA-PuertoRondon,co-a-puertorondon
CO-ARA-PuertoRondon,co;ara;puerto.rondon
CO-ARA-PuertoRondon,co-puertorondon
CO-ARA-PuertoRondon,co-a-prn
CO-ARA-PuertoRondon,co-81591
CO-ARA-Saravena,co;arauca;saravena
CO-ARA-Saravena,co-81736
CO-ARA-Saravena,co-saravena
CO-ARA-Saravena,co-a-saravena
CO-ARA-Saravena,co;ara;saravena
CO-ARA-Saravena,co-a-sav
CO-ARA-Tame,co-a-tae
CO-ARA-Tame,co-tame
CO-ARA-Tame,co-81794
CO-ARA-Tame,co;ara;tame
CO-ARA-Tame,co;arauca;tame
CO-ARA-Tame,co-a-tame
CO-ATL,co;atl
CO-ATL,co;atlantico
CO-ATL-Baranoa,co-baranoa
CO-ATL-Baranoa,co-a-baranoa
CO-ATL-Baranoa,co;atlantico;baranoa
CO-ATL-Baranoa,co-a-bar
CO-ATL-Baranoa,co;atl;baranoa
CO-ATL-Baranoa,co-8078
CO-ATL-Barranquilla,co-8001
CO-ATL-Barranquilla,co-a-baq
CO-ATL-Barranquilla,co-a-barranquilla
CO-ATL-Barranquilla,co;atl;barranquilla
CO-ATL-Barranquilla,co-barranquilla
CO-ATL-Barranquilla,co;atlantico;barranquilla
CO-ATL-CampoLaCruz,co-8137
CO-ATL-CampoLaCruz,co;atlantico;campo.la.cruz
CO-ATL-CampoLaCruz,co-a-clc
CO-ATL-CampoLaCruz,co-campolacruz
CO-ATL-CampoLaCruz,co;atl;campo.la.cruz
CO-ATL-CampoLaCruz,co-a-campolacruz
CO-ATL-Candelaria,co;atlantico;candelaria
CO-ATL-Candelaria,co;atl;candelaria
CO-ATL-Candelaria,co-8141
CO-ATL-Candelaria,co-a-candelaria
CO-ATL-Galapa,co-a-galapa
CO-ATL-Galapa,co-8296
CO-ATL-Galapa,co;atl;galapa
CO-ATL-Galapa,co-galapa
CO-ATL-Galapa,co;atlantico;galapa
CO-ATL-JuanAcosta,co;atlantico;juan.acosta
CO-ATL-JuanAcosta,co;atl;juan.acosta
CO-ATL-JuanAcosta,co-a-juanacosta
CO-ATL-JuanAcosta,co-juanacosta
CO-ATL-JuanAcosta,co-8372
CO-ATL-JuanAcosta,co-a-jda
CO-ATL-Luruaco,co;atlantico;luruaco
CO-ATL-Luruaco,co;atl;luruaco
CO-ATL-Luruaco,co-a-luruaco
CO-ATL-Luruaco,co-a-luo
CO-ATL-Luruaco,co-luruaco
CO-ATL-Luruaco,co-8421
CO-ATL-Malambo,co-a-mal
CO-ATL-Malambo,co-a-malambo
CO-ATL-Malambo,co;atlantico;malambo
CO-ATL-Malambo,co-8433
CO-ATL-Malambo,co-malambo
CO-ATL-Malambo,co;atl;malambo
CO-ATL-Manati,co;atlantico;manati
CO-ATL-Manati,co;atl;manati
CO-ATL-Manati,co-8436
CO-ATL-Manati,co-a-manati
CO-ATL-Manati,co-manati
CO-ATL-PalmarVarela,co-a-palmarvarela
CO-ATL-PalmarVarela,co;atlantico;palmar.varela
CO-ATL-PalmarVarela,co-a-pdv
CO-ATL-PalmarVarela,co;atl;palmar.varela
CO-ATL-PalmarVarela,co-palmarvarela
CO-ATL-PalmarVarela,co-8520
CO-ATL-Piojo,co;atl;piojo
CO-ATL-Piojo,co-a-piojo
CO-ATL-Piojo,co;atlantico;piojo
CO-ATL-Piojo,co-a-pij
CO-ATL-Piojo,co-piojo
CO-ATL-Piojo,co-8549
CO-ATL-Polonuevo,co;atl;polonuevo
CO-ATL-Polonuevo,co-8558
CO-ATL-Polonuevo,co;atlantico;polonuevo
CO-ATL-Polonuevo,co-polonuevo
CO-ATL-Polonuevo,co-a-pln
CO-ATL-Polonuevo,co-a-polonuevo
CO-ATL-Ponedera,co-a-ponedera
CO-ATL-Ponedera,co-ponedera
CO-ATL-Ponedera,co-8560
CO-ATL-Ponedera,co;atl;ponedera
CO-ATL-Ponedera,co-a-pon
CO-ATL-Ponedera,co;atlantico;ponedera
CO-ATL-PuertoColombia,co-8573
CO-ATL-PuertoColombia,co;atl;puerto.colombia
CO-ATL-PuertoColombia,co-a-puertocolombia
CO-ATL-PuertoColombia,co;atlantico;puerto.colombia
CO-ATL-PuertoColombia,co-a-pcm
CO-ATL-Repelon,co-a-rep
CO-ATL-Repelon,co-repelon
CO-ATL-Repelon,co;atlantico;repelon
CO-ATL-Repelon,co;atl;repelon
CO-ATL-Repelon,co-8606
CO-ATL-Repelon,co-a-repelon
CO-ATL-Sabanagrande,co-sabanagrande
CO-ATL-Sabanagrande,co-a-sabanagrande
CO-ATL-Sabanagrande,co;atl;sabanagrande
CO-ATL-Sabanagrande,co-8634
CO-ATL-Sabanagrande,co;atlantico;sabanagrande
CO-ATL-Sabanagrande,co-a-sng
CO-ATL-Sabanalarga,co-8638
CO-ATL-Sabanalarga,co;atl;sabanalarga
CO-ATL-Sabanalarga,co;atlantico;sabanalarga
CO-ATL-Sabanalarga,co-a-sbl
CO-ATL-SantaLucia,co-a-santalucia
CO-ATL-SantaLucia,co-a-sla
CO-ATL-SantaLucia,co-8675
CO-ATL-SantaLucia,co-santalucia
CO-ATL-SantaLucia,co;atl;santa.lucia
CO-ATL-SantaLucia,co;atlantico;santa.lucia
CO-ATL-SantoTomas,co;atl;santo.tomas
CO-ATL-SantoTomas,co-a-santotomas
CO-ATL-SantoTomas,co-a-sts
CO-ATL-SantoTomas,co;atlantico;santo.tomas
CO-ATL-SantoTomas,co-8685
CO-ATL-SantoTomas,co-santotomas
CO-ATL-Soledad,co-8758
CO-ATL-Soledad,co;atlantico;soledad
CO-ATL-Soledad,co-soledad
CO-ATL-Soledad,co-a-soledad
CO-ATL-Soledad,co;atl;soledad
CO-ATL-Soledad,co-a-sol
CO-ATL-Suan,co-a-sua
CO-ATL-Suan,co;atl;suan
CO-ATL-Suan,co-suan
CO-ATL-Suan,co-a-suan
CO-ATL-Suan,co;atlantico;suan
CO-ATL-Suan,co-8770
CO-ATL-Tubara,co;atlantico;tubara
CO-ATL-Tubara,co;atl;tubara
CO-ATL-Tubara,co-a-tubara
CO-ATL-Tubara,co-tubara
CO-ATL-Tubara,co-a-tub
CO-ATL-Tubara,co-8832
CO-ATL-Usiacuri,co;atl;usiacuri
CO-ATL-Usiacuri,co-a-usi
CO-ATL-Usiacuri,co-8849
CO-ATL-Usiacuri,co-usiacuri
CO-ATL-Usiacuri,co-a-usiacuri
CO-ATL-Usiacuri,co;atlantico;usiacuri
CO-BOL,co;bolivar
CO-BOL,co;bol
CO-BOL-Achi,co;bol;achi
CO-BOL-Achi,co-b-achi
CO-BOL-Achi,co;bolivar;achi
CO-BOL-Achi,co-13006
CO-BOL-Achi,co-b-aci
CO-BOL-Achi,co-achi
CO-BOL-AltosRosario,co-b-altosrosario
CO-BOL-AltosRosario,co;bol;altos.rosario
CO-BOL-AltosRosario,co-b-adr
CO-BOL-AltosRosario,co-altosrosario
CO-BOL-AltosRosario,co-13030
CO-BOL-AltosRosario,co;bolivar;altos.rosario
CO-BOL-Arenal,co-13042
CO-BOL-Arenal,co-arenal
CO-BOL-Arenal,co-b-arl
CO-BOL-Arenal,co;bolivar;arenal
CO-BOL-Arenal,co;bol;arenal
CO-BOL-Arenal,co-b-arenal
CO-BOL-Arjona,co;bol;arjona
CO-BOL-Arjona,co-arjona
CO-BOL-Arjona,co-b-aja
CO-BOL-Arjona,co-b-arjona
CO-BOL-Arjona,co;bolivar;arjona
CO-BOL-Arjona,co-13052
CO-BOL-Arroyohondo,co;bol;arroyohondo
CO-BOL-Arroyohondo,co-b-arroyohondo
CO-BOL-Arroyohondo,co-b-ayo
CO-BOL-Arroyohondo,co-13062
CO-BOL-Arroyohondo,co-arroyohondo
CO-BOL-Arroyohondo,co;bolivar;arroyohondo
CO-BOL-BarrancoLoba,co;bol;barranco.loba
CO-BOL-BarrancoLoba,co-b-barrancoloba
CO-BOL-BarrancoLoba,co-barrancoloba
CO-BOL-BarrancoLoba,co;bolivar;barranco.loba
CO-BOL-BarrancoLoba,co-b-bdl
CO-BOL-BarrancoLoba,co-13074
CO-BOL-Calamar,co-b-calamar
CO-BOL-Calamar,co-13140
CO-BOL-Calamar,co;bol;calamar
CO-BOL-Calamar,co-b-cmr
CO-BOL-Calamar,co;bolivar;calamar
CO-BOL-Cantagallo,co;bol;cantagallo
CO-BOL-Cantagallo,co;bolivar;cantagallo
CO-BOL-Cantagallo,co-b-ctl
CO-BOL-Cantagallo,co-13160
CO-BOL-Cantagallo,co-cantagallo
CO-BOL-Cantagallo,co-b-cantagallo
CO-BOL-CartagenaIndias,co-b-cartagenaindias
CO-BOL-CartagenaIndias,co;bol;cartagena.indias
CO-BOL-CartagenaIndias,co;bolivar;cartagena.indias
CO-BOL-CartagenaIndias,co-cartagenaindias
CO-BOL-CartagenaIndias,co-13001
CO-BOL-CartagenaIndias,co-b-cdi
CO-BOL-Cicuco,co-cicuco
CO-BOL-Cicuco,co-b-cicuco
CO-BOL-Cicuco,co-b-cic
CO-BOL-Cicuco,co;bol;cicuco
CO-BOL-Cicuco,co-13188
CO-BOL-Cicuco,co;bolivar;cicuco
CO-BOL-Clemencia,co-b-cle
CO-BOL-Clemencia,co-13222
CO-BOL-Clemencia,co;bol;clemencia
CO-BOL-Clemencia,co;bolivar;clemencia
CO-BOL-Clemencia,co-clemencia
CO-BOL-Clemencia,co-b-clemencia
CO-BOL-Cordoba,co-13212
CO-BOL-Cordoba,co-b-cordoba
CO-BOL-Cordoba,co;bolivar;cordoba
CO-BOL-Cordoba,co;bol;cordoba
CO-BOL-Cordoba,co-b-cdb
CO-BOL-ElCarmenBolivar,co;bolivar;el.carmen.bolivar
CO-BOL-ElCarmenBolivar,co-b-ecb
CO-BOL-ElCarmenBolivar,co-elcarmenbolivar
CO-BOL-ElCarmenBolivar,co;bol;el.carmen.bolivar
CO-BOL-ElCarmenBolivar,co-13244
CO-BOL-ElCarmenBolivar,co-b-elcarmenbolivar
CO-BOL-ElGuamo,co;bolivar;el.guamo
CO-BOL-ElGuamo,co-elguamo
CO-BOL-ElGuamo,co-13248
CO-BOL-ElGuamo,co-b-elguamo
CO-BOL-ElGuamo,co;bol;el.guamo
CO-BOL-ElGuamo,co-b-egm
CO-BOL-ElPenon,co-b-elpenon
CO-BOL-ElPenon,co-13268
CO-BOL-ElPenon,co;bolivar;el.penon
CO-BOL-ElPenon,co;bol;el.penon
CO-BOL-ElPenon,co-b-epn
CO-BOL-HatilloLoba,co-13300
CO-BOL-HatilloLoba,co-b-hdl
CO-BOL-HatilloLoba,co-hatilloloba
CO-BOL-HatilloLoba,co;bol;hatillo.loba
CO-BOL-HatilloLoba,co;bolivar;hatillo.loba
CO-BOL-HatilloLoba,co-b-hatilloloba
CO-BOL-Magangue,co;bolivar;magangue
CO-BOL-Magangue,co-b-mag
CO-BOL-Magangue,co-13430
CO-BOL-Magangue,co-magangue
CO-BOL-Magangue,co-b-magangue
CO-BOL-Magangue,co;bol;magangue
CO-BOL-Mahates,co-b-mah
CO-BOL-Mahates,co;bolivar;mahates
CO-BOL-Mahates,co;bol;mahates
CO-BOL-Mahates,co-13433
CO-BOL-Mahates,co-mahates
CO-BOL-Mahates,co-b-mahates
CO-BOL-Margarita,co;bolivar;margarita
CO-BOL-Margarita,co-13440
CO-BOL-Margarita,co-b-margarita
CO-BOL-Margarita,co-b-mar
CO-BOL-Margarita,co-margarita
CO-BOL-Margarita,co;bol;margarita
CO-BOL-MariaBaja,co;bolivar;maria.baja
CO-BOL-MariaBaja,co-b-mariabaja
CO-BOL-MariaBaja,co-b-mlb
CO-BOL-MariaBaja,co-mariabaja
CO-BOL-MariaBaja,co-13442
CO-BOL-MariaBaja,co;bol;maria.baja
CO-BOL-Montecristo,co;bolivar;montecristo
CO-BOL-Montecristo,co-b-montecristo
CO-BOL-Montecristo,co-13458
CO-BOL-Montecristo,co-b-mtr
CO-BOL-Montecristo,co;bol;montecristo
CO-BOL-Montecristo,co-montecristo
CO-BOL-Morales,co-b-mor
CO-BOL-Morales,co-13473
CO-BOL-Morales,co;bolivar;morales
CO-BOL-Morales,co;bol;morales
CO-BOL-Morales,co-b-morales
CO-BOL-Norosi,co-b-nri
CO-BOL-Norosi,co-norosi
CO-BOL-Norosi,co-13490
CO-BOL-Norosi,co;bolivar;norosi
CO-BOL-Norosi,co;bol;norosi
CO-BOL-Norosi,co-b-norosi
CO-BOL-Pinillos,co-b-pinillos
CO-BOL-Pinillos,co-13549
CO-BOL-Pinillos,co;bolivar;pinillos
CO-BOL-Pinillos,co-b-pin
CO-BOL-Pinillos,co;bol;pinillos
CO-BOL-Pinillos,co-pinillos
CO-BOL-Regidor,co-regidor
CO-BOL-Regidor,co-13580
CO-BOL-Regidor,co;bol;regidor
CO-BOL-Regidor,co-b-reg
CO-BOL-Regidor,co-b-regidor
CO-BOL-Regidor,co;bolivar;regidor
CO-BOL-RioViejo,co-rioviejo
CO-BOL-RioViejo,co;bolivar;rio.viejo
CO-BOL-RioViejo,co-b-rioviejo
CO-BOL-RioViejo,co;bol;rio.viejo
CO-BOL-RioViejo,co-13600
CO-BOL-RioViejo,co-b-rvj
CO-BOL-SanCristobal,co-b-sct
CO-BOL-SanCristobal,co;bol;san.cristobal
CO-BOL-SanCristobal,co-13620
CO-BOL-SanCristobal,co-sancristobal
CO-BOL-SanCristobal,co-b-sancristobal
CO-BOL-SanCristobal,co;bolivar;san.cristobal
CO-BOL-SanEstanislao,co-b-sanestanislao
CO-BOL-SanEstanislao,co-sanestanislao
CO-BOL-SanEstanislao,co;bol;san.estanislao
CO-BOL-SanEstanislao,co-13647
CO-BOL-SanEstanislao,co;bolivar;san.estanislao
CO-BOL-SanFernando,co-sanfernando
CO-BOL-SanFernando,co-b-sanfernando
CO-BOL-SanFernando,co;bol;san.fernando
CO-BOL-SanFernando,co-b-sfo
CO-BOL-SanFernando,co;bolivar;san.fernando
CO-BOL-SanFernando,co-13650
CO-BOL-SanJacinto,co;bol;san.jacinto
CO-BOL-SanJacinto,co-13654
CO-BOL-SanJacinto,co-sanjacinto
CO-BOL-SanJacinto,co-b-sjt
CO-BOL-SanJacinto,co-b-sanjacinto
CO-BOL-SanJacinto,co;bolivar;san.jacinto
CO-BOL-SanJacintoCauca,co-13655
CO-BOL-SanJacintoCauca,co;bolivar;san.jacinto.cauca
CO-BOL-SanJacintoCauca,co-sanjacintocauca
CO-BOL-SanJacintoCauca,co;bol;san.jacinto.cauca
CO-BOL-SanJacintoCauca,co-b-sanjacintocauca
CO-BOL-SanJuanNepomuceno,co-sanjuannepomuceno
CO-BOL-SanJuanNepomuceno,co;bol;san.juan.nepomuceno
CO-BOL-SanJuanNepomuceno,co;bolivar;san.juan.nepomuceno
CO-BOL-SanJuanNepomuceno,co-b-sanjuannepomuceno
CO-BOL-SanJuanNepomuceno,co-13657
CO-BOL-SanMartinLoba,co;bol;san.martin.loba
CO-BOL-SanMartinLoba,co-13667
CO-BOL-SanMartinLoba,co-sanmartinloba
CO-BOL-SanMartinLoba,co-b-sanmartinloba
CO-BOL-SanMartinLoba,co;bolivar;san.martin.loba
CO-BOL-SanPablo,co;bolivar;san.pablo
CO-BOL-SanPablo,co-b-sanpablo
CO-BOL-SanPablo,co-13670
CO-BOL-SanPablo,co;bol;san.pablo
CO-BOL-SantaCatalina,co-b-santacatalina
CO-BOL-SantaCatalina,co;bolivar;santa.catalina
CO-BOL-SantaCatalina,co-b-scl
CO-BOL-SantaCatalina,co;bol;santa.catalina
CO-BOL-SantaCatalina,co-13673
CO-BOL-SantaCatalina,co-santacatalina
CO-BOL-SantaCruzMompox,co-santacruzmompox
CO-BOL-SantaCruzMompox,co;bolivar;santa.cruz.mompox
CO-BOL-SantaCruzMompox,co-13468
CO-BOL-SantaCruzMompox,co;bol;santa.cruz.mompox
CO-BOL-SantaCruzMompox,co-b-scm
CO-BOL-SantaCruzMompox,co-b-santacruzmompox
CO-BOL-SantaRosaLima,co;bolivar;santa.rosa.lima
CO-BOL-SantaRosaLima,co-santarosalima
CO-BOL-SantaRosaLima,co-13683
CO-BOL-SantaRosaLima,co;bol;santa.rosa.lima
CO-BOL-SantaRosaLima,co-b-santarosalima
CO-BOL-SantaRosaSur,co-santarosasur
CO-BOL-SantaRosaSur,co-b-santarosasur
CO-BOL-SantaRosaSur,co-13688
CO-BOL-SantaRosaSur,co;bol;santa.rosa.sur
CO-BOL-SantaRosaSur,co-b-srr
CO-BOL-SantaRosaSur,co;bolivar;santa.rosa.sur
CO-BOL-Simiti,co-simiti
CO-BOL-Simiti,co;bolivar;simiti
CO-BOL-Simiti,co;bol;simiti
CO-BOL-Simiti,co-13744
CO-BOL-Simiti,co-b-simiti
CO-BOL-Soplaviento,co-b-soplaviento
CO-BOL-Soplaviento,co;bolivar;soplaviento
CO-BOL-Soplaviento,co-b-sop
CO-BOL-Soplaviento,co-13760
CO-BOL-Soplaviento,co-soplaviento
CO-BOL-Soplaviento,co;bol;soplaviento
CO-BOL-TalaiguaNuevo,co-b-talaiguanuevo
CO-BOL-TalaiguaNuevo,co;bol;talaigua.nuevo
CO-BOL-TalaiguaNuevo,co-b-tgn
CO-BOL-TalaiguaNuevo,co;bolivar;talaigua.nuevo
CO-BOL-TalaiguaNuevo,co-13780
CO-BOL-TalaiguaNuevo,co-talaiguanuevo
CO-BOL-Tiquisio,co-tiquisio
CO-BOL-Tiquisio,co;bol;tiquisio
CO-BOL-Tiquisio,co;bolivar;tiquisio
CO-BOL-Tiquisio,co-b-tiquisio
CO-BOL-Tiquisio,co-13810
CO-BOL-Tiquisio,co-b-tiq
CO-BOL-Turbaco,co;bol;turbaco
CO-BOL-Turbaco,co-turbaco
CO-BOL-Turbaco,co-13836
CO-BOL-Turbaco,co;bolivar;turbaco
CO-BOL-Turbaco,co-b-turbaco
CO-BOL-Turbaco,co-b-tbo
CO-BOL-Turbana,co;bolivar;turbana
CO-BOL-Turbana,co-b-turbana
CO-BOL-Turbana,co-turbana
CO-BOL-Turbana,co;bol;turbana
CO-BOL-Turbana,co-13838
CO-BOL-Villanueva,co-13873
CO-BOL-Villanueva,co;bol;villanueva
CO-BOL-Villanueva,co;bolivar;villanueva
CO-BOL-Villanueva,co-b-villanueva
CO-BOL-Villanueva,co-b-vla
CO-BOL-Zambrano,co;bolivar;zambrano
CO-BOL-Zambrano,co-b-zambrano
CO-BOL-Zambrano,co-zambrano
CO-BOL-Zambrano,co;bol;zambrano
CO-BOL-Zambrano,co-b-zbn
CO-BOL-Zambrano,co-13894
CO-BOY,co;boy
CO-BOY,co;boyaca
CO-BOY-Almeida,co;boyaca;almeida
CO-BOY-Almeida,co-b-almeida
CO-BOY-Almeida,co-almeida
CO-BOY-Almeida,co-15022
CO-BOY-Almeida,co;boy;almeida
CO-BOY-Aquitania,co-15047
CO-BOY-Aquitania,co-b-aqi
CO-BOY-Aquitania,co-aquitania
CO-BOY-Aquitania,co;boyaca;aquitania
CO-BOY-Aquitania,co;boy;aquitania
CO-BOY-Aquitania,co-b-aquitania
CO-BOY-Arcabuco,co-b-arc
CO-BOY-Arcabuco,co-arcabuco
CO-BOY-Arcabuco,co;boy;arcabuco
CO-BOY-Arcabuco,co-15051
CO-BOY-Arcabuco,co-b-arcabuco
CO-BOY-Arcabuco,co;boyaca;arcabuco
CO-BOY-Belen,co-b-bel
CO-BOY-Belen,co-15087
CO-BOY-Belen,co-b-belen
CO-BOY-Belen,co;boyaca;belen
CO-BOY-Belen,co;boy;belen
CO-BOY-Berbeo,co-berbeo
CO-BOY-Berbeo,co;boyaca;berbeo
CO-BOY-Berbeo,co-15090
CO-BOY-Berbeo,co;boy;berbeo
CO-BOY-Berbeo,co-b-ber
CO-BOY-Berbeo,co-b-berbeo
CO-BOY-Beteitiva,co;boy;beteitiva
CO-BOY-Beteitiva,co-beteitiva
CO-BOY-Beteitiva,co-b-beteitiva
CO-BOY-Beteitiva,co-15092
CO-BOY-Beteitiva,co-b-bet
CO-BOY-Beteitiva,co;boyaca;beteitiva
CO-BOY-Boavita,co-b-boa
CO-BOY-Boavita,co-boavita
CO-BOY-Boavita,co-b-boavita
CO-BOY-Boavita,co;boyaca;boavita
CO-BOY-Boavita,co;boy;boavita
CO-BOY-Boavita,co-15097
CO-BOY-Boyaca,co-b-boyaca
CO-BOY-Boyaca,co-15104
CO-BOY-Boyaca,co;boyaca;boyaca
CO-BOY-Boyaca,co;boy;boyaca
CO-BOY-Boyaca,co-boyaca
CO-BOY-Boyaca,co-b-boy
CO-BOY-Briceno,co-b-briceno
CO-BOY-Briceno,co-b-bri
CO-BOY-Briceno,co-15106
CO-BOY-Briceno,co;boyaca;briceno
CO-BOY-Briceno,co;boy;briceno
